ID,predicted_label,correct_prediction,epistemic_uncertainty
1,4,True,0.0010678441
2,4,False,0.0014794159
3,4,False,0.0012747131
4,4,False,0.0006277458
5,4,False,0.0012776612
6,4,True,0.00069122174
7,4,False,0.001354962
8,4,False,0.00062450446
9,4,False,0.0010269282
10,4,True,0.0008033136
11,4,False,0.0008200598
12,4,False,0.0011248862
13,4,False,0.0013632366
14,4,False,0.0012991736
15,4,True,0.0009250964
16,4,False,0.0008843249
17,4,False,0.00093479484
18,4,False,0.0010546711
19,4,False,0.0017159088
20,4,False,0.001536353
21,4,False,0.0007663341
22,4,True,0.0010809781
23,4,False,0.0009282018
24,4,False,0.0012967167
25,4,False,0.0010090546
26,4,False,0.00080680556
27,4,True,0.0007331181
28,4,True,0.0008486684
29,4,False,0.0015304742
30,4,False,0.0008620359
31,4,False,0.00095846783
32,4,False,0.0007767939
33,4,False,0.0005201192
34,4,False,0.0013867833
35,4,True,0.0014705752
36,4,False,0.00095160253
37,4,False,0.00070460397
38,4,False,0.00091361435
39,4,False,0.0013988354
40,4,False,0.0019170665
41,4,False,0.0009276131
42,4,False,0.0010090813
43,4,True,0.00070740667
44,4,False,0.0017832841
45,4,False,0.0012096594
46,4,False,0.00087853917
47,4,False,0.00066739286
48,4,False,0.00086902914
49,4,False,0.0012538268
50,4,False,0.00093834527
51,4,True,0.0010571646
52,4,False,0.0008493606
53,4,True,0.001220811
54,4,False,0.0014033493
55,4,False,0.0018713026
56,4,False,0.0010167017
57,4,False,0.0010085887
58,4,False,0.0009287356
59,4,False,0.0011166574
60,4,False,0.00088584947
61,4,False,0.00035555486
62,4,False,0.0010597638
63,4,False,0.0010442691
64,4,False,0.00046623134
65,4,False,0.0013467197
66,4,True,0.0020233516
67,4,False,0.0012705178
68,4,True,0.00085964735
69,4,True,0.00083074934
70,4,False,0.0011058197
71,4,False,0.001617422
72,4,False,0.0007343455
73,4,False,0.00087800634
74,4,False,0.0010412845
75,4,False,0.001844097
76,4,False,0.0011540874
77,4,False,0.0010082859
78,4,True,0.0008540379
79,4,True,0.0013421553
80,4,False,0.0007815656
81,4,False,0.0010205514
82,4,False,0.00096106925
83,4,True,0.0005408817
84,4,False,0.0007620807
85,4,True,0.0012991003
86,4,False,0.000963699
87,4,True,0.0010500641
88,4,False,0.0007188304
89,4,False,0.001302101
90,4,False,0.0010210471
91,4,False,0.0009343182
92,4,False,0.0008179188
93,4,False,0.00083574414
94,4,False,0.0008395901
95,4,True,0.0010066171
96,4,True,0.0011393531
97,4,False,0.0009055275
98,4,True,0.0013853176
99,4,False,0.0015077208
100,4,False,0.0011880412
101,4,False,0.0014904813
102,4,False,0.0011221681
103,4,False,0.0011028119
104,4,False,0.0011449169
105,4,False,0.00073310256
106,4,False,0.00087079656
107,4,False,0.0016183356
108,4,False,0.0010704054
109,4,False,0.0009208702
110,4,False,0.0009152244
111,4,False,0.001133293
112,4,True,0.0012567564
113,4,False,0.0010851785
114,4,True,0.0006231462
115,4,False,0.0010901752
116,4,True,0.0012222144
117,4,False,0.0006308861
118,4,False,0.0012039207
119,4,True,0.0013507288
120,4,False,0.0009646824
121,4,False,0.0013552476
122,4,False,0.00093102193
123,4,False,0.001912975
124,4,False,0.001320799
125,4,False,0.0015060192
126,4,False,0.00087835937
127,4,True,0.0012551902
128,4,False,0.00075398455
129,4,False,0.0010955022
130,4,False,0.0008300623
131,4,False,0.0017203147
132,4,False,0.001315425
133,4,False,0.00063365063
134,4,True,0.0014365298
135,4,True,0.0009204686
136,4,False,0.0012808434
137,4,False,0.0013848213
138,4,True,0.0007920888
139,4,False,0.0006995483
140,4,False,0.0009953278
141,4,False,0.0005663825
142,4,True,0.0017612855
143,4,False,0.0011855008
144,4,False,0.0014459672
145,4,False,0.00095362077
146,4,False,0.0012326471
147,4,False,0.00064490363
148,4,False,0.0009005196
149,4,False,0.0007958708
150,4,False,0.0012143606
151,4,True,0.0009859498
152,4,True,0.0009428714
153,4,False,0.0011230014
154,4,False,0.0014728041
155,4,True,0.0010060468
156,4,False,0.00079179654
157,4,False,0.001558419
158,4,False,0.0008188751
159,4,False,0.0009910362
160,4,True,0.001207143
161,4,True,0.0005243693
162,4,False,0.00048688002
163,4,False,0.00072799786
164,4,False,0.0008347052
165,4,False,0.00093684834
166,4,False,0.0012686334
167,4,False,0.001195455
168,4,True,0.0014268056
169,4,True,0.0005051645
170,4,False,0.0014234093
171,4,True,0.0010668298
172,4,False,0.0012078541
173,4,False,0.0010030393
174,4,False,0.0011424453
175,4,False,0.0014322001
176,4,False,0.0008249283
177,4,False,0.000752992
178,4,True,0.00085186085
179,4,False,0.0008144579
180,4,True,0.0008617899
181,4,True,0.0011220349
182,4,False,0.0012985683
183,4,True,0.0012921708
184,4,False,0.0017925185
185,4,False,0.00079234544
186,4,False,0.0015329203
187,4,False,0.00153521
188,4,False,0.0015724369
189,4,False,0.001019657
190,4,False,0.0009414482
191,4,False,0.00088299275
192,4,False,0.0014336276
193,4,False,0.0011184589
194,4,False,0.000638919
195,4,False,0.0008102575
196,4,False,0.000768422
197,4,False,0.0011820126
198,4,False,0.0007949514
199,4,True,0.00065830187
200,4,True,0.0013693542
201,4,False,0.0009196622
202,4,False,0.0013319682
203,4,False,0.0013223365
204,4,False,0.0005081525
205,4,False,0.00066073827
206,4,False,0.0007507919
207,4,False,0.00084230496
208,4,False,0.0012257694
209,4,True,0.0009866531
210,4,False,0.0012710011
211,4,True,0.0015767835
212,4,False,0.0016385932
213,4,False,0.0012822028
214,4,False,0.0010158691
215,4,True,0.00064737984
216,4,True,0.0004109961
217,4,False,0.0011097572
218,4,True,0.00068676425
219,4,True,0.0013506848
220,4,False,0.0006540834
221,4,False,0.00075719407
222,4,False,0.0013593866
223,4,False,0.0007929056
224,4,False,0.0009843446
225,4,True,0.00073986093
226,4,True,0.000686357
227,4,False,0.0009243952
228,4,True,0.0005550852
229,4,False,0.00080209534
230,4,True,0.0011632815
231,4,False,0.0016850408
232,4,False,0.0013427631
233,4,False,0.001139124
234,4,False,0.0008145095
