ID,predicted_label,correct_prediction,epistemic_uncertainty
1,8,False,0.0
2,8,False,0.0
3,8,False,0.0
4,8,False,0.0
5,8,False,0.0
6,8,False,0.0
7,8,False,0.0
8,8,False,0.0
9,8,False,0.0
10,8,False,0.0
11,8,False,0.0
12,8,False,0.0
13,8,False,0.0
14,8,False,0.0
15,8,False,0.0
16,8,False,0.0
17,8,False,0.0
18,8,False,0.0
19,8,False,0.0
20,8,False,0.0
21,8,True,0.0
22,8,False,0.0
23,8,False,0.0
24,8,False,0.0
25,8,False,0.0
26,8,False,0.0
27,8,False,0.0
28,8,False,0.0
29,8,False,0.0
30,8,False,0.0
31,8,False,0.0
32,8,True,0.0
33,8,False,0.0
34,8,True,0.0
35,8,False,0.0
36,8,True,0.0
37,8,False,0.0
38,8,False,0.0
39,8,False,0.0
40,8,False,0.0
41,8,False,0.0
42,8,False,0.0
43,8,False,0.0
44,8,False,0.0
45,8,False,0.0
46,8,True,0.0
47,8,False,0.0
48,8,False,0.0
49,8,False,0.0
50,8,False,0.0
51,8,False,0.0
52,8,False,0.0
53,8,False,0.0
54,8,True,0.0
55,8,False,0.0
56,8,False,0.0
57,8,False,0.0
58,8,True,0.0
59,8,False,0.0
60,8,False,0.0
61,8,False,0.0
62,8,False,0.0
63,8,True,0.0
64,8,False,0.0
65,8,False,0.0
66,8,False,0.0
67,8,False,0.0
68,8,False,0.0
69,8,False,0.0
70,8,False,0.0
71,8,False,0.0
72,8,True,0.0
73,8,False,0.0
74,8,False,0.0
75,8,False,0.0
76,8,False,0.0
77,8,False,0.0
78,8,False,0.0
79,8,False,0.0
80,8,False,0.0
81,8,False,0.0
82,8,False,0.0
83,8,False,0.0
84,8,False,0.0
85,8,False,0.0
86,8,False,0.0
87,8,False,0.0
88,8,False,0.0
89,8,False,0.0
90,8,False,0.0
91,8,False,0.0
92,8,False,0.0
93,8,True,0.0
94,8,False,0.0
95,8,False,0.0
96,8,False,0.0
97,8,False,0.0
98,8,False,0.0
99,8,False,0.0
100,8,False,0.0
101,8,False,0.0
102,8,False,0.0
103,8,False,0.0
104,8,False,0.0
105,8,False,0.0
106,8,False,0.0
107,8,False,0.0
108,8,False,0.0
109,8,False,0.0
110,8,False,0.0
111,8,False,0.0
112,8,False,0.0
113,8,False,0.0
114,8,False,0.0
115,8,False,0.0
116,8,False,0.0
117,8,False,0.0
118,8,False,0.0
119,8,False,0.0
120,8,True,0.0
121,8,False,0.0
122,8,False,0.0
123,8,False,0.0
124,8,False,0.0
125,8,False,0.0
126,8,False,0.0
127,8,False,0.0
128,8,False,0.0
129,8,False,0.0
130,8,False,0.0
131,8,False,0.0
132,8,False,0.0
133,8,False,0.0
134,8,False,0.0
135,8,False,0.0
136,8,False,0.0
137,8,False,0.0
138,8,False,0.0
139,8,True,0.0
140,8,False,0.0
141,8,False,0.0
142,8,False,0.0
143,8,False,0.0
144,8,False,0.0
145,8,False,0.0
146,8,False,0.0
147,8,True,0.0
148,8,False,0.0
149,8,False,0.0
150,8,False,0.0
151,8,False,0.0
152,8,False,0.0
153,8,False,0.0
154,8,False,0.0
155,8,False,0.0
156,8,False,0.0
157,8,False,0.0
158,8,False,0.0
159,8,False,0.0
160,8,False,0.0
161,8,False,0.0
162,8,False,0.0
163,8,True,0.0
164,8,False,0.0
165,8,False,0.0
166,8,False,0.0
167,8,False,0.0
168,8,False,0.0
169,8,False,0.0
170,8,False,0.0
171,8,False,0.0
172,8,False,0.0
173,8,False,0.0
174,8,True,0.0
175,8,False,0.0
176,8,False,0.0
177,8,False,0.0
178,8,False,0.0
179,8,False,0.0
180,8,False,0.0
181,8,False,0.0
182,8,False,0.0
183,8,False,0.0
184,8,False,0.0
185,8,False,0.0
186,8,False,0.0
187,8,False,0.0
188,8,False,0.0
189,8,False,0.0
190,8,False,0.0
191,8,False,0.0
192,8,False,0.0
193,8,False,0.0
194,8,False,0.0
195,8,False,0.0
196,8,False,0.0
197,8,False,0.0
198,8,False,0.0
199,8,False,0.0
200,8,False,0.0
201,8,False,0.0
202,8,False,0.0
203,8,False,0.0
204,8,False,0.0
205,8,False,0.0
206,8,False,0.0
207,8,False,0.0
208,8,False,0.0
209,8,False,0.0
210,8,False,0.0
211,8,False,0.0
212,8,False,0.0
213,8,False,0.0
214,8,False,0.0
215,8,False,0.0
216,8,False,0.0
217,8,False,0.0
218,8,False,0.0
219,8,False,0.0
220,8,False,0.0
221,8,False,0.0
222,8,False,0.0
223,8,False,0.0
224,8,False,0.0
225,8,False,0.0
226,8,False,0.0
227,8,False,0.0
228,8,False,0.0
229,8,False,0.0
230,8,False,0.0
231,8,False,0.0
232,8,False,0.0
233,8,False,0.0
234,8,False,0.0
235,8,False,0.0
236,8,False,0.0
237,8,False,0.0
238,8,False,0.0
239,8,False,0.0
240,8,False,0.0
241,8,False,0.0
242,8,False,0.0
243,8,False,0.0
244,8,False,0.0
245,8,False,0.0
246,8,False,0.0
247,8,False,0.0
248,8,False,0.0
249,8,False,0.0
250,8,False,0.0
251,8,False,0.0
252,8,False,0.0
253,8,False,0.0
254,8,False,0.0
255,8,False,0.0
256,8,True,0.0
257,8,False,0.0
258,8,False,0.0
259,8,False,0.0
260,8,False,0.0
261,8,False,0.0
262,8,False,0.0
263,8,False,0.0
264,8,False,0.0
265,8,False,0.0
266,8,False,0.0
267,8,False,0.0
268,8,False,0.0
269,8,False,0.0
270,8,False,0.0
271,8,False,0.0
272,8,False,0.0
273,8,False,0.0
274,8,False,0.0
275,8,False,0.0
276,8,False,0.0
277,8,False,0.0
278,8,False,0.0
279,8,False,0.0
280,8,False,0.0
281,8,False,0.0
282,8,False,0.0
283,8,False,0.0
284,8,False,0.0
285,8,False,0.0
286,8,False,0.0
287,8,False,0.0
288,8,False,0.0
289,8,False,0.0
290,8,False,0.0
291,8,False,0.0
292,8,False,0.0
293,8,False,0.0
294,8,False,0.0
295,8,False,0.0
296,8,False,0.0
297,8,False,0.0
298,8,False,0.0
299,8,False,0.0
300,8,False,0.0
