ID,predicted_label,correct_prediction,epistemic_uncertainty
1,4,True,0.0005060347
2,4,False,0.0005617312
3,4,False,0.0006342748
4,4,False,0.00081600336
5,4,False,0.0008188671
6,4,True,0.0006082813
7,4,False,0.00043697254
8,4,False,0.0009913491
9,4,False,0.00057810696
10,4,True,0.00094897073
11,4,False,0.00084426283
12,4,False,0.00050478143
13,4,False,0.0010506433
14,4,False,0.0005154165
15,4,True,0.00044674324
16,4,False,0.0006378965
17,4,False,0.00086086825
18,4,False,0.0009826948
19,4,False,0.0012230334
20,4,False,0.0008843915
21,4,False,0.0010828559
22,4,True,0.00068833545
23,4,False,0.0009175864
24,4,False,0.00126884
25,4,False,0.0005907251
26,4,False,0.0016437395
27,4,True,0.0006750242
28,4,True,0.00062535226
29,4,False,0.0009494865
30,4,False,0.0010449875
31,4,False,0.000654252
32,4,False,0.0014224768
33,4,False,0.0014890982
34,4,False,0.0004857377
35,4,True,0.0005875754
36,4,False,0.00040975385
37,4,False,0.0013947263
38,4,False,0.001048174
39,4,False,0.0005765071
40,4,False,0.0009886188
41,4,False,0.0007781513
42,4,False,0.00059019617
43,4,True,0.0004272648
44,4,False,0.0007390681
45,4,False,0.00035010607
46,4,False,0.0008330964
47,4,False,0.0004540308
48,4,False,0.00051345775
49,4,False,0.00076526316
50,4,False,0.00083589833
51,4,True,0.00081319426
52,4,False,0.0014365197
53,4,True,0.00088817335
54,4,False,0.00095299963
55,4,False,0.0008427708
56,4,False,0.0012378731
57,4,False,0.0004573947
58,4,False,0.00091777585
59,4,False,0.001066773
60,4,False,0.0005597343
61,4,False,0.001032673
62,4,False,0.0014148582
63,4,False,0.00049307395
64,4,False,0.0006323668
65,4,False,0.0010017572
66,4,True,0.00076553965
67,4,False,0.001325907
68,4,True,0.00055996754
69,4,True,0.0005912341
70,4,False,0.00071021024
71,4,False,0.0011508012
72,4,False,0.00034091726
73,4,False,0.00060077175
74,4,False,0.00074753526
75,4,False,0.0008158757
76,4,False,0.0014771085
77,4,False,0.00020734215
78,4,True,0.0011066147
79,4,True,0.0016015923
80,4,False,0.0006874023
81,4,False,0.00053837855
82,4,False,0.0009608114
83,4,True,0.0005594674
84,4,False,0.0007800495
85,4,True,0.0007485591
86,4,False,0.0007736304
87,4,True,0.0009774662
88,4,False,0.0013923295
89,4,False,0.00070465985
90,4,False,0.0007867579
91,4,False,0.00046950576
92,4,False,0.0010010526
93,4,False,0.00047040972
94,4,False,0.00075431855
95,4,True,0.00070832437
96,4,True,0.0011439691
97,4,False,0.001111296
98,4,True,0.00035507188
99,4,False,0.001030969
100,4,False,0.0006392022
101,4,False,0.0006546336
102,4,False,0.0005137133
103,4,False,0.0011912511
104,4,False,0.0016772194
105,4,False,0.0004975002
106,4,False,0.00064185954
107,4,False,0.0010015469
108,4,False,0.0009578249
109,4,False,0.0016322451
